session_id,step_id,seq,timestamp_ms,datetime,mode,tx_mob,tx_sta,rssi_mob,rssi_sta,source,status
20260709_064650,7,257,54000,2026-07-09 06:47:44,WIFI,2,5,-78.6,-84.9,STA,OK
20260709_064650,7,258,54200,2026-07-09 06:47:44.200000,WIFI,2,5,-75.9,-82.1,STA,OK
20260709_064650,7,259,54400,2026-07-09 06:47:44.400000,WIFI,2,5,-77.1,-84.9,STA,OK
20260709_064650,7,260,54600,2026-07-09 06:47:44.600000,WIFI,2,5,-80.9,-81.3,STA,OK
20260709_064650,7,261,54800,2026-07-09 06:47:44.800000,WIFI,2,5,-81.4,-79.9,STA,OK
20260709_064650,7,262,55000,2026-07-09 06:47:45,WIFI,2,5,-79.1,-80.3,STA,OK
20260709_064650,7,263,55200,2026-07-09 06:47:45.200000,WIFI,2,5,-78.6,-85.0,STA,OK
20260709_064650,7,264,55400,2026-07-09 06:47:45.400000,WIFI,2,5,-79.2,-82.2,STA,OK
20260709_064650,7,265,55600,2026-07-09 06:47:45.600000,WIFI,2,5,-79.4,-83.3,STA,OK
20260709_064650,7,266,55800,2026-07-09 06:47:45.800000,WIFI,2,5,-79.8,-86.9,STA,OK
20260709_064650,8,267,56000,2026-07-09 06:47:46,WIFI,2,5,-80.8,-81.8,STA,OK
20260709_064650,8,268,56200,2026-07-09 06:47:46.200000,WIFI,2,5,-77.7,-79.8,STA,OK
20260709_064650,8,269,56400,2026-07-09 06:47:46.400000,WIFI,2,5,-72.9,-76.6,STA,OK
20260709_064650,8,270,56600,2026-07-09 06:47:46.600000,WIFI,2,5,-73.2,-76.0,STA,OK
20260709_064650,8,271,56800,2026-07-09 06:47:46.800000,WIFI,2,5,-73.1,-81.3,STA,OK
20260709_064650,8,272,57000,2026-07-09 06:47:47,WIFI,2,5,-76.8,-76.5,STA,OK
20260709_064650,8,273,57200,2026-07-09 06:47:47.200000,WIFI,2,5,-75.4,-75.6,STA,OK
20260709_064650,8,274,57400,2026-07-09 06:47:47.400000,WIFI,2,5,-76.7,-79.7,STA,OK
20260709_064650,8,275,57600,2026-07-09 06:47:47.600000,WIFI,2,5,-73.6,-75.0,STA,OK
20260709_064650,8,276,57800,2026-07-09 06:47:47.800000,WIFI,2,5,-76.2,-76.8,STA,OK
20260709_064650,8,277,58000,2026-07-09 06:47:48,WIFI,2,5,-77.0,-75.7,STA,OK
20260709_064650,8,278,58200,2026-07-09 06:47:48.200000,WIFI,2,5,-72.7,-76.9,STA,OK
20260709_064650,8,279,58400,2026-07-09 06:47:48.400000,WIFI,2,5,-69.9,-77.1,STA,OK
20260709_064650,8,280,58600,2026-07-09 06:47:48.600000,WIFI,2,5,-75.0,-76.0,STA,OK
20260709_064650,8,281,58800,2026-07-09 06:47:48.800000,WIFI,2,5,-69.3,-75.2,STA,OK
20260709_064650,8,282,59000,2026-07-09 06:47:49,WIFI,2,5,-68.8,-74.1,STA,OK
20260709_064650,8,283,59200,2026-07-09 06:47:49.200000,WIFI,2,5,-72.8,-71.2,STA,OK
20260709_064650,8,284,59400,2026-07-09 06:47:49.400000,WIFI,2,5,-73.7,-70.9,STA,OK
20260709_064650,8,285,59600,2026-07-09 06:47:49.600000,WIFI,2,5,-67.7,-71.6,STA,OK
20260709_064650,8,286,59800,2026-07-09 06:47:49.800000,WIFI,2,5,-67.8,-69.9,STA,OK
20260709_064650,8,287,60000,2026-07-09 06:47:50,WIFI,2,5,-67.6,-74.9,STA,OK
20260709_064650,8,288,60200,2026-07-09 06:47:50.200000,WIFI,2,5,-72.1,-72.3,STA,OK
20260709_064650,8,289,60400,2026-07-09 06:47:50.400000,WIFI,2,5,-67.0,-72.0,STA,OK
20260709_064650,8,290,60600,2026-07-09 06:47:50.600000,WIFI,2,5,-70.4,-74.1,STA,OK
20260709_064650,8,291,60800,2026-07-09 06:47:50.800000,WIFI,2,5,-68.5,-72.1,STA,OK
20260709_064650,8,292,61000,2026-07-09 06:47:51,WIFI,2,5,-70.3,-69.8,STA,OK
20260709_064650,8,293,61200,2026-07-09 06:47:51.200000,WIFI,2,5,-71.2,-71.0,STA,OK
20260709_064650,8,294,61400,2026-07-09 06:47:51.400000,WIFI,2,5,-72.4,-71.9,STA,OK
20260709_064650,8,295,61600,2026-07-09 06:47:51.600000,WIFI,2,5,-67.0,-72.5,STA,OK
20260709_064650,8,296,61800,2026-07-09 06:47:51.800000,WIFI,2,5,-70.3,-71.3,STA,OK
20260709_064650,8,297,62000,2026-07-09 06:47:52,WIFI,2,5,-73.1,-75.7,STA,OK
20260709_064650,8,298,62200,2026-07-09 06:47:52.200000,WIFI,2,5,-74.4,-77.6,STA,OK
20260709_064650,8,299,62400,2026-07-09 06:47:52.400000,WIFI,2,5,-72.1,-73.0,STA,OK
20260709_064650,8,300,62600,2026-07-09 06:47:52.600000,WIFI,2,5,-73.8,-73.5,STA,OK
20260709_064650,8,301,62800,2026-07-09 06:47:52.800000,WIFI,2,5,-74.9,-73.3,STA,OK
20260709_064650,8,302,63000,2026-07-09 06:47:53,WIFI,2,5,-74.8,-75.9,STA,OK
20260709_064650,8,303,63200,2026-07-09 06:47:53.200000,WIFI,2,5,-74.3,-74.3,STA,OK
20260709_064650,8,304,63400,2026-07-09 06:47:53.400000,WIFI,2,5,-74.0,-79.5,STA,OK
20260709_064650,8,305,63600,2026-07-09 06:47:53.600000,WIFI,2,5,-72.9,-80.0,STA,OK
20260709_064650,8,306,63800,2026-07-09 06:47:53.800000,WIFI,2,5,-71.4,-81.2,STA,OK
